资源表,资源排序,是否仪表盘主记录,周次,周范围,数据覆盖,solution名称,solution路径,英文名称,中英日URL,匹配路径别名,落地页访问量,独立访客数,会话数,平均停留时长秒,参与率,跳出率,主要流量来源,页面浏览事件_page_view,滚动事件_scroll,用户互动_user_engagement,关键事件_keyEvents,关键事件数_GA_conversions,关键事件转化率,滚动率_scroll_page_view,互动率_user_engagement_page_view,会话关键事件率,CTA状态,表单提交状态,一键加购状态,销售跟进状态,社媒平台数据状态,GA已接入口径,数据状态,官网总访问量,solution页面总访问量,CTA总点击量,表单提交总数,社媒总曝光量,增长最快solution,表单转化率,CTA点击率,解决方案独立访客数,解决方案会话数,GA关键事件总数,GA关键事件转化率,已接入事件口径,数据说明,最新周次,关键事件数(GA conversions),页面浏览事件(page_view),滚动事件(scroll),首次访问(first_visit),会话开始(session_start),用户互动(user_engagement),关键事件(keyEvents),页面访问量,CTA,表单提交(leads),一键加购,销售跟进数,页面->CTA转化率,CTA->表单转化率,访问层_page_view,滚动层_scroll,互动层_user_engagement,GA会话数,滚动率_scroll/page_view,互动率_user_engagement/page_view,关键事件转化率_keyEvents/page_view,会话关键事件率_keyEvents/session_start,GA已接入漏斗事件,缺失埋点说明,周期开始,周期结束,渠道,用户数,浏览量,转化数,转化率,平均会话时长秒,渠道排序,业务判断,建议动作,页面路径,页面标题,平均互动秒,关键事件触发次数,主要事件,页面类型/内容主题,平台,粉丝数,发帖数,曝光/播放,互动数,互动率,点击数,网站会话数,网站用户数,最佳内容类型,适合继续投入,建议UTM渠道参数,备注
05_解决方案页面与行为,05-0003,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,505,,92.08%,7.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,473,1421,24,,,,转化处于可优化区间，建议做渠道和页面拆解,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/ReSpeaker-Lite-Voice-Assistant-Kit-p-5929.html,"reSpeaker Lite 2-Mic Array Voice Kit, Compatible with ESPHome",55.18,24,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0004,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,98,,91.84%,8.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,87,184,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/sensecap-t1000-tracker,"SenseCAP T1000 LoRaWAN GPS Tracker Utilizing GNSS, WiFi, BLE for Outdoor and Indoor RTLS Positioning",36.38,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0005,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,50,,94.00%,6.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,50,97,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Positioning/Tracker,35.02,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0006,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,24,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,23,84,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Bazaar,58.21,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0007,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,36,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,35,70,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Solutions by Scenarios,25.50,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0008,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,29,,96.55%,3.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,27,46,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,13.14,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0009,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,16,,81.25%,18.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,11,36,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/intelligent-video-analytics,Intelligent Video Analytics,19.94,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0010,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,18,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,18,36,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Energy-Shield.html,Energy Shield - Seeed Studio,7.39,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0011,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,4,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,4,19,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Wireless-Smart-Agriculture-Kit-Outdoor-p-4950.html,Wireless Smart Agriculture Kit – Outdoor - Seeed Studio,135.25,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0012,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,4,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,4,14,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Farming-Environment-Monitoring.html,Farming Environment Monitoring,3.50,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0013,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,7,,71.43%,28.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,7,14,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/industries/environment-monitoring,Environment monitoring - solution,46.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0014,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,8,,87.50%,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,7,8,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/2026/02/03/from-hearing-clearly-to-understanding-sound-how-respeaker-brings-voice-ai-into-real-world-scenarios/,How reSpeaker Brings Voice AI to Real Life Applications,9.12,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
05_解决方案页面与行为,05-0015,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,5,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,5,8,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions/intelligent-video-analytics,Intelligent Video Analytics - solution,17.60,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0016,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,3,,66.67%,33.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,3,6,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Mission-Pack.html,Hazard Response Mission Pack,6.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0017,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,1,1,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Lösungen nach Szenarien,101.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0018,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,1,0,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Решения по сценариям,7.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0019,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,3347,,84.34%,15.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,3079,7667,111,,,,转化处于可优化区间，建议做渠道和页面拆解,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/respeaker-clip-wearable-ai-recorder.html,reSpeaker Clip: Open Wearable AI Recorder | Voice AI Agent | AI Note Taker,33.70,111,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0020,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,1151,,82.10%,17.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,1066,2586,87,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Home-Assistant-Voice-p-6998.html,Home Assistant Voice Preview Edition,23.32,87,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0021,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,794,,91.69%,8.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,747,2341,41,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/ReSpeaker-Lite-Voice-Assistant-Kit-p-5929.html,"reSpeaker Lite 2-Mic Array Voice Kit, Compatible with ESPHome",26.86,41,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0022,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,113,,91.15%,8.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,107,198,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/sensecap-t1000-tracker,"SenseCAP T1000 LoRaWAN GPS Tracker Utilizing GNSS, WiFi, BLE for Outdoor and Indoor RTLS Positioning",27.47,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0023,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,47,,95.74%,4.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,45,111,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Positioning/Tracker,42.11,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0024,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,26,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,26,82,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/respeaker-clip-wearable-ai-recorder.html,"Seeed Studio Bazaar, The IoT Hardware enabler.",4.23,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0025,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,45,,95.56%,4.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,43,82,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Solutions by Scenarios,23.93,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0026,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,15,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,15,53,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Bazaar,70.40,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0027,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,24,,95.83%,4.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,23,38,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,20.62,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0028,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,6,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,6,24,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Mission-Pack.html,Hazard Response Mission Pack,62.83,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0029,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,3,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,3,17,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/lorawan-safety-badge,LoRaWAN Smart Safety Badge | Emergency Alert & Panic Button for Real-Time Tracking,40.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0030,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,8,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,8,15,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Energy-Shield.html,Energy Shield - Seeed Studio,9.62,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0031,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,7,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,6,15,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/intelligent-video-analytics,Intelligent Video Analytics,29.29,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0032,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,7,,85.71%,14.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,6,11,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/industries/environment-monitoring,Environment monitoring - solution,11.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0033,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,7,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,6,10,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions/intelligent-video-analytics,Intelligent Video Analytics - solution,18.43,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0034,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,2,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,2,7,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Wireless-Smart-Agriculture-Kit-Outdoor-p-4950.html,Wireless Smart Agriculture Kit – Outdoor - Seeed Studio,18.50,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0035,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,1,6,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Farming-Environment-Monitoring.html,Farming Environment Monitoring,8.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0036,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,1,,0.00%,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,1,1,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/environment-monitoring/,ENVIRONMENT MONITORING - Latest News from Seeed Studio,0.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
05_解决方案页面与行为,05-0037,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,2,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,1,1,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,Hazard Response Mission Pack: October Workshops Recap - Latest News from Seeed Studio,77.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,内容/博客,,,,,,,,,,,,,
05_解决方案页面与行为,05-0038,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,1,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,,1,0,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Lösungen durch Szenarien,25.00,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0039,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,1619,,90.92%,9.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,1487,4078,61,,,,转化处于可优化区间，建议做渠道和页面拆解,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/respeaker-clip-wearable-ai-recorder.html,reSpeaker Clip: Open Wearable AI Recorder | Voice AI Agent | AI Note Taker,32.43,61,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0040,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,1160,,79.83%,20.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,1082,2665,81,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Home-Assistant-Voice-p-6998.html,Home Assistant Voice Preview Edition,21.12,81,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0041,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,845,,93.61%,6.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,801,2415,26,,,,转化处于可优化区间，建议做渠道和页面拆解,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/ReSpeaker-Lite-Voice-Assistant-Kit-p-5929.html,"reSpeaker Lite 2-Mic Array Voice Kit, Compatible with ESPHome",25.89,26,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0042,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,100,,86.00%,14.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,87,170,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/sensecap-t1000-tracker,"SenseCAP T1000 LoRaWAN GPS Tracker Utilizing GNSS, WiFi, BLE for Outdoor and Indoor RTLS Positioning",33.17,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,其他,,,,,,,,,,,,,
05_解决方案页面与行为,05-0043,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,70,,97.14%,2.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,67,155,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Positioning-Tracker-c-2495.html,Positioning/Tracker,27.50,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0044,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,57,,91.23%,8.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,54,102,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/solutions-by-scenarios,Solutions by Scenarios,24.24,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,解决方案,,,,,,,,,,,,,
05_解决方案页面与行为,05-0045,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,31,,100.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,,29,61,0,,,,关键事件偏弱，需检查页面承接和已配置转化事件,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,22.19,0,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
